GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
A1_REV,COUNTY GOVERNMENT AMOUNT; Revenue
A4_OTHPUBLWELF,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Public welfare - Other public welfare
A5_OTHPUBLWELF,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Public welfare - Other public welfare
A1_HOSPIT,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals
A2_HOSPIT,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals
A3_HOSPIT,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals
A4_HOSPIT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals
A5_HOSPIT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals
A1_CAPITALOUT,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals - Capital outlay
A2_CAPITALOUT,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals - Capital outlay
A3_CAPITALOUT,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals - Capital outlay
A4_CAPITALOUT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals - Capital outlay
A5_CAPITALOUT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Hospitals - Capital outlay
A1_HEALTH,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Health
A2_HEALTH,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Health
A3_HEALTH,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Health
A4_HEALTH,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Health
A5_HEALTH,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Health
A1_EMPLOYINSUADMIN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Employment security administration
A2_EMPLOYINSUADMIN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Employment security administration
A3_EMPLOYINSUADMIN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Employment security administration
A4_EMPLOYINSUADMIN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Employment security administration
A5_EMPLOYINSUADMIN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Employment security administration
A1_VETSER,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Veterans' services
A2_VETSER,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Veterans' services
A3_VETSER,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Veterans' services
A4_VETSER,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Veterans' services
A5_VETSER,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Social services and income maintenance: - Veterans' services
A1_HIGHWA,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways
A2_HIGHWA,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways
A3_HIGHWA,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways
A4_HIGHWA,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways
A5_HIGHWA,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways
A1_CAPITAOUT,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways - Capital outlay
A2_CAPITAOUT,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways - Capital outlay
A3_CAPITAOUT,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways - Capital outlay
A4_CAPITAOUT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways - Capital outlay
A5_CAPITAOUT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Highways - Capital outlay
A1_AIRTRANSAIR,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Air transportation (airports)
A2_AIRTRANSAIR,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Air transportation (airports)
A3_AIRTRANSAIR,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Air transportation (airports)
A4_AIRTRANSAIR,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Air transportation (airports)
A5_AIRTRANSAIR,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Air transportation (airports)
A1_PARKFACI,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Parking facilities
A2_PARKFACI,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Parking facilities
A3_PARKFACI,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Parking facilities
A4_PARKFACI,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Parking facilities
A5_PARKFACI,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Parking facilities
A1_SEAANDIN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Sea and inland port facilities
A2_SEAANDIN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Sea and inland port facilities
A3_SEAANDIN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Sea and inland port facilities
A4_SEAANDIN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Sea and inland port facilities
A5_SEAANDIN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Transportation: - Sea and inland port facilities
A1_POLPRO,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Police protection
A2_POLPRO,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Police protection
A3_POLPRO,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Police protection
A4_POLPRO,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Police protection
A5_POLPRO,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Police protection
A1_FIRPRO,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Fire protection
A2_FIRPRO,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Fire protection
A3_FIRPRO,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Fire protection
A4_FIRPRO,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Fire protection
A5_FIRPRO,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Fire protection
A1_CORR,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction
A2_CORR,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction
A3_CORR,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction
A4_CORR,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction
A5_CORR,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction
A1_CAPITALOUTL,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction - Capital outlay
A2_CAPITALOUTL,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction - Capital outlay
A3_CAPITALOUTL,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction - Capital outlay
A4_CAPITALOUTL,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction - Capital outlay
A5_CAPITALOUTL,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Correction - Capital outlay
A1_Protinspeandregu,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Protective inspection and regulation
A2_Protinspeandregu,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Protective inspection and regulation
A3_Protinspeandregu,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Protective inspection and regulation
A4_Protinspeandregu,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Protective inspection and regulation
A5_Protinspeandregu,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Public safety: - Protective inspection and regulation
A1_NATURRESOUR,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources
A2_NATURRESOUR,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources
A3_NATURRESOUR,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources
A4_NATURRESOUR,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources
A5_NATURRESOUR,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources
A1_CAPTALOUT,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources - Capital outlay
A2_CAPTALOUT,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources - Capital outlay
A3_CAPTALOUT,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources - Capital outlay
A4_CAPTALOUT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources - Capital outlay
A5_CAPTALOUT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Natural resources - Capital outlay
A1_PARKSANDREC,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation
A2_PARKSANDREC,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation
A3_PARKSANDREC,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation
A4_PARKSANDREC,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation
A5_PARKSANDREC,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation
A1_CAPIOUT,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation - Capital outlay
A2_CAPIOUT,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation - Capital outlay
A3_CAPIOUT,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation - Capital outlay
A4_CAPIOUT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation - Capital outlay
A5_CAPIOUT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Parks and recreation - Capital outlay
A1_HOUSANDCOMMDEVE,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Housing and community development
A2_HOUSANDCOMMDEVE,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Housing and community development
A3_HOUSANDCOMMDEVE,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Housing and community development
A4_HOUSANDCOMMDEVE,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Housing and community development
A5_HOUSANDCOMMDEVE,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Housing and community development
A1_SEWERA,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage
A2_SEWERA,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage
A3_SEWERA,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage
A4_SEWERA,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage
A5_SEWERA,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage
A1_CAPITALOUTLA,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage - Capital outlay
A2_CAPITALOUTLA,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage - Capital outlay
A3_CAPITALOUTLA,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage - Capital outlay
A4_CAPITALOUTLA,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage - Capital outlay
A5_CAPITALOUTLA,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Sewerage - Capital outlay
A1_SOLWASTMAN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management
A2_SOLWASTMAN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management
A3_SOLWASTMAN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management
A4_SOLWASTMAN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management
A5_SOLWASTMAN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management
A1_CAPIOUTLA,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management - Capital outlay
A2_CAPIOUTLA,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management - Capital outlay
A3_CAPIOUTLA,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management - Capital outlay
A4_CAPIOUTLA,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management - Capital outlay
A5_CAPIOUTLA,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Enviroment and housing: - Solid waste management - Capital outlay
A1_FINADMIN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Financial administration
A2_FINADMIN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Financial administration
A3_FINADMIN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Financial administration
A4_FINADMIN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Financial administration
A5_FINADMIN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Financial administration
A1_JUDIANDLEG,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Judicial and legal
A2_JUDIANDLEG,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Judicial and legal
A3_JUDIANDLEG,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Judicial and legal
A4_JUDIANDLEG,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Judicial and legal
A5_JUDIANDLEG,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Judicial and legal
A1_GENPUBBUILD,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - General public buildings
A2_GENPUBBUILD,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - General public buildings
A3_GENPUBBUILD,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - General public buildings
A4_GENPUBBUILD,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - General public buildings
A5_GENPUBBUILD,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - General public buildings
A1_OTHGOVERNMENTALADMIN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Other governmental administration
A2_OTHGOVERNMENTALADMIN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Other governmental administration
A3_OTHGOVERNMENTALADMIN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Other governmental administration
A4_OTHGOVERNMENTALADMIN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Other governmental administration
A5_OTHGOVERNMENTALADMIN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Governmental administration: - Other governmental administration
A1_INTERESTONGENDEBT,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Interest on general debt
A2_INTERESTONGENDEBT,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Interest on general debt
A3_INTERESTONGENDEBT,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Interest on general debt
A4_INTERESTONGENDEBT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Interest on general debt
A5_INTERESTONGENDEBT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - Interest on general debt
A1_MISCELLCOMMACTIV,"COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Miscellaneous commercial activities"
A2_MISCELLCOMMACTIV,"MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Miscellaneous commercial activities"
A3_MISCELLCOMMACTIV,"TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Miscellaneous commercial activities"
A4_MISCELLCOMMACTIV,"SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Miscellaneous commercial activities"
A5_MISCELLCOMMACTIV,"SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Miscellaneous commercial activities"
A1_OTHERANDALLOC,"COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Other and unallocable"
A2_OTHERANDALLOC,"MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Other and unallocable"
A3_OTHERANDALLOC,"TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Other and unallocable"
A4_OTHERANDALLOC,"SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Other and unallocable"
A5_OTHERANDALLOC,"SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Direct general expenditure - General expenditure, n.e.c.: - Other and unallocable"
A1_UTILITYEXPEN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure
A2_UTILITYEXPEN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure
A3_UTILITYEXPEN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure
A4_UTILITYEXPEN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure
A5_UTILITYEXPEN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure
A1_CAOUT,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Capital outlay - utility expenditure
A2_CAOUT,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Capital outlay - utility expenditure
A3_CAOUT,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Capital outlay - utility expenditure
A4_CAOUT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Capital outlay - utility expenditure
A5_CAOUT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Capital outlay - utility expenditure
A1_WATERSUPP,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Water supply
A2_WATERSUPP,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Water supply
A3_WATERSUPP,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Water supply
A4_WATERSUPP,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Water supply
A5_WATERSUPP,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Water supply
A1_ELECTRISUP,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Electric supply
A2_ELECTRISUP,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Electric supply
A3_ELECTRISUP,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Electric supply
A4_ELECTRISUP,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Electric supply
A5_ELECTRISUP,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Electric supply
A1_GASSUPPLY,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Gas supply
A2_GASSUPPLY,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Gas supply
A3_GASSUPPLY,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Gas supply
A4_GASSUPPLY,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Gas supply
